x,y,tau,temperature,is_post_switch
0.625,0.875,17.5,0.003088668740784141,0
0.6875,0.875,17.5,0.003436456314969038,0
0.75,0.875,17.5,0.004091437430073138,0
0.8125,0.875,17.5,0.005081864680571563,0
0.875,0.875,17.5,0.006078592673591694,0
0.9375,0.875,17.5,0.005712676705932449,0
1,0.875,17.5,2.74640532659498e-09,0
0,0.9375,17.5,1.471288567818739e-09,0
0.0625,0.9375,17.5,0.005088418492661523,0
0.125,0.9375,17.5,0.005712676705932433,0
0.1875,0.9375,17.5,0.005252850668035025,0
0.25,0.9375,17.5,0.004720701542035893,0
0.3125,0.9375,17.5,0.004354966747687182,0
0.375,0.9375,17.5,0.00415478983047313,0
0.4375,0.9375,17.5,0.004065314513364327,0
0.5,0.9375,17.5,0.004041010861587107,0
0.5625,0.9375,17.5,0.00406531451336428,0
0.625,0.9375,17.5,0.004154789830473148,0
0.6875,0.9375,17.5,0.0043549667476872,0
0.75,0.9375,17.5,0.004720701542035893,0
0.8125,0.9375,17.5,0.005252850668035011,0
0.875,0.9375,17.5,0.005712676705932447,0
0.9375,0.9375,17.5,0.005088418492661525,0
1,0.9375,17.5,1.471288567818739e-09,0
0,1,17.5,0,0
0.0625,1,17.5,1.471288567818739e-09,0
0.125,1,17.5,2.74640532659498e-09,0
0.1875,1,17.5,3.825350276328722e-09,0
0.25,1,17.5,4.708123417019966e-09,0
0.3125,1,17.5,5.394724748668711e-09,0
0.375,1,17.5,5.885154271274958e-09,0
0.4375,1,17.5,6.179411984838705e-09,0
0.5,1,17.5,6.277497889359955e-09,0
0.5625,1,17.5,6.179411984838705e-09,0
0.625,1,17.5,5.885154271274958e-09,0
0.6875,1,17.5,5.394724748668711e-09,0
0.75,1,17.5,4.708123417019966e-09,0
0.8125,1,17.5,3.825350276328722e-09,0
0.875,1,17.5,2.74640532659498e-09,0
0.9375,1,17.5,1.471288567818739e-09,0
1,1,17.5,0,0
0,0,20,0,0
0.0625,0,20,1.207707200647593e-10,0
0.125,0,20,2.254386774542173e-10,0
0.1875,0,20,3.140038721683741e-10,0
0.25,0,20,3.864663042072296e-10,0
0.3125,0,20,4.428259735707839e-10,0
0.375,0,20,4.83082880259037e-10,0
0.4375,0,20,5.072370242719888e-10,0
0.5,0,20,5.152884056096395e-10,0
0.5625,0,20,5.072370242719888e-10,0
0.625,0,20,4.83082880259037e-10,0
0.6875,0,20,4.428259735707839e-10,0
0.75,0,20,3.864663042072296e-10,0
0.8125,0,20,3.140038721683741e-10,0
0.875,0,20,2.254386774542173e-10,0
0.9375,0,20,1.207707200647593e-10,0
1,0,20,0,0
0,0.0625,20,1.207707200647593e-10,0
0.0625,0.0625,20,0.004634304539536403,0
0.125,0.0625,20,0.005047243556586036,0
0.1875,0.0625,20,0.004552432629485866,0
0.25,0.0625,20,0.004069558570447483,0
0.3125,0.0625,20,0.003775413004930159,0
0.375,0.0625,20,0.003637219765001139,0
0.4375,0.0625,20,0.003587256846964318,0
0.5,0.0625,20,0.003576311518165488,0
0.5625,0.0625,20,0.003587256846964334,0
0.625,0.0625,20,0.003637219765001247,0
0.6875,0.0625,20,0.003775413004930125,0
0.75,0.0625,20,0.004069558570447477,0
0.8125,0.0625,20,0.004552432629485867,0
0.875,0.0625,20,0.005047243556586051,0
0.9375,0.0625,20,0.004634304539536407,0
1,0.0625,20,1.207707200647593e-10,0
0,0.125,20,2.254386774542173e-10,0
0.0625,0.125,20,0.005047243556586041,0
0.125,0.125,20,0.005108469309517139,0
0.1875,0.125,20,0.004085958509630659,0
0.25,0.125,20,0.003205288304144192,0
0.3125,0.125,20,0.002692515809637783,0
0.375,0.125,20,0.002464768920527013,0
0.4375,0.125,20,0.002390651414674661,0
0.5,0.125,20,0.002376745489546734,0
0.5625,0.125,20,0.002390651414674661,0
0.625,0.125,20,0.002464768920526967,0
0.6875,0.125,20,0.002692515809637599,0
0.75,0.125,20,0.003205288304144146,0
0.8125,0.125,20,0.004085958509630646,0
0.875,0.125,20,0.005108469309517165,0
0.9375,0.125,20,0.005047243556586048,0
1,0.125,20,2.254386774542173e-10,0
0,0.1875,20,3.140038721683741e-10,0
0.0625,0.1875,20,0.004552432629485828,0
0.125,0.1875,20,0.004085958509630682,0
0.1875,0.1875,20,0.002619720240606928,0
0.25,0.1875,20,0.001452959535203613,0
0.3125,0.1875,20,0.000799823837995259,0
0.375,0.1875,20,0.0005261059577863357,0
0.4375,0.1875,20,0.0004480010742070503,0
0.5,0.1875,20,0.0004368132468259919,0
0.5625,0.1875,20,0.0004480010742070773,0
0.625,0.1875,20,0.000526105957786268,0
0.6875,0.1875,20,0.0007998238379951449,0
0.75,0.1875,20,0.001452959535203561,0
0.8125,0.1875,20,0.002619720240606897,0
0.875,0.1875,20,0.004085958509630665,0
0.9375,0.1875,20,0.004552432629485816,0
1,0.1875,20,3.140038721683741e-10,0
0,0.25,20,3.864663042072296e-10,0
0.0625,0.25,20,0.004069558570447457,0
0.125,0.25,20,0.003205288304144128,0
0.1875,0.25,20,0.001452959535203463,0
0.25,0.25,20,0.000121911400278155,0
0.3125,0.25,20,-0.0005975308279723446,0
0.375,0.25,20,-0.0008796217414740384,0
0.4375,0.25,20,-0.0009459146378486152,0
0.5,0.25,20,-0.0009502734174308804,0
0.5625,0.25,20,-0.0009459146378486692,0
0.625,0.25,20,-0.0008796217414740247,0
0.6875,0.25,20,-0.000597530827972472,0
0.75,0.25,20,0.0001219114002781839,0
0.8125,0.25,20,0.001452959535203438,0
0.875,0.25,20,0.00320528830414409,0
0.9375,0.25,20,0.004069558570447423,0
1,0.25,20,3.864663042072296e-10,0
0,0.3125,20,4.428259735707839e-10,0
0.0625,0.3125,20,0.003775413004930271,0
0.125,0.3125,20,0.00269251580963785,0
0.1875,0.3125,20,0.0007998238379951482,0
0.25,0.3125,20,-0.0005975308279724003,0
0.3125,0.3125,20,-0.001328411575674532,0
0.375,0.3125,20,-0.001593535097202467,0
0.4375,0.3125,20,-0.001638770742809925,0
0.5,0.3125,20,-0.001634234359813999,0
0.5625,0.3125,20,-0.001638770742809979,0
0.625,0.3125,20,-0.001593535097202433,0
0.6875,0.3125,20,-0.001328411575674503,0
0.75,0.3125,20,-0.0005975308279723074,0
0.8125,0.3125,20,0.0007998238379952134,0
0.875,0.3125,20,0.002692515809637814,0
0.9375,0.3125,20,0.003775413004930195,0
1,0.3125,20,4.428259735707839e-10,0
0,0.375,20,4.83082880259037e-10,0
0.0625,0.375,20,0.003637219765001306,0
0.125,0.375,20,0.002464768920527106,0
0.1875,0.375,20,0.0005261059577863163,0
0.25,0.375,20,-0.0008796217414741584,0
0.3125,0.375,20,-0.001593535097202596,0
0.375,0.375,20,-0.001831874539679994,0
0.4375,0.375,20,-0.00185466458255937,0
0.5,0.375,20,-0.001841541406544683,0
0.5625,0.375,20,-0.001854664582559343,0
0.625,0.375,20,-0.001831874539679859,0
0.6875,0.375,20,-0.001593535097202465,0
0.75,0.375,20,-0.0008796217414740388,0
0.8125,0.375,20,0.0005261059577864669,0
0.875,0.375,20,0.002464768920527136,0
0.9375,0.375,20,0.003637219765001315,0
1,0.375,20,4.83082880259037e-10,0
0,0.4375,20,5.072370242719888e-10,0
0.0625,0.4375,20,0.0035872568469644,0
0.125,0.4375,20,0.002390651414674724,0
0.1875,0.4375,20,0.000448001074207052,0
0.25,0.4375,20,-0.0009459146378486885,0
0.3125,0.4375,20,-0.001638770742809975,0
0.375,0.4375,20,-0.001854664582559383,0
0.4375,0.4375,20,-0.001860755212523563,0
0.5,0.4375,20,-0.001841503226414814,0
0.5625,0.4375,20,-0.00186075521252358,0
0.625,0.4375,20,-0.001854664582559297,0
0.6875,0.4375,20,-0.001638770742809994,0
0.75,0.4375,20,-0.0009459146378487086,0
0.8125,0.4375,20,0.0004480010742070567,0
0.875,0.4375,20,0.002390651414674701,0
0.9375,0.4375,20,0.003587256846964393,0
1,0.4375,20,5.072370242719888e-10,0
0,0.5,20,5.152884056096395e-10,0
0.0625,0.5,20,0.003576311518165528,0
0.125,0.5,20,0.002376745489546809,0
0.1875,0.5,20,0.0004368132468259863,0
0.25,0.5,20,-0.0009502734174308711,0
0.3125,0.5,20,-0.001634234359813961,0
0.375,0.5,20,-0.001841541406544636,0
0.4375,0.5,20,-0.001841503226414724,0
0.5,0.5,20,-0.001820038009688744,0
0.5625,0.5,20,-0.001841503226414787,0
0.625,0.5,20,-0.001841541406544633,0
0.6875,0.5,20,-0.00163423435981395,0
0.75,0.5,20,-0.0009502734174309175,0
0.8125,0.5,20,0.0004368132468259636,0
0.875,0.5,20,0.002376745489546794,0
0.9375,0.5,20,0.003576311518165514,0
1,0.5,20,5.152884056096395e-10,0
0,0.5625,20,5.072370242719888e-10,0
0.0625,0.5625,20,0.003587256846964382,0
0.125,0.5625,20,0.002390651414674694,0
0.1875,0.5625,20,0.0004480010742070553,0
0.25,0.5625,20,-0.0009459146378486564,0
0.3125,0.5625,20,-0.001638770742809918,0
0.375,0.5625,20,-0.001854664582559304,0
0.4375,0.5625,20,-0.001860755212523577,0
0.5,0.5625,20,-0.001841503226414882,0
0.5625,0.5625,20,-0.001860755212523636,0
0.625,0.5625,20,-0.001854664582559258,0
0.6875,0.5625,20,-0.001638770742809922,0
0.75,0.5625,20,-0.0009459146378486427,0
0.8125,0.5625,20,0.0004480010742070134,0
0.875,0.5625,20,0.002390651414674666,0
0.9375,0.5625,20,0.003587256846964369,0
1,0.5625,20,5.072370242719888e-10,0
0,0.625,20,4.83082880259037e-10,0
0.0625,0.625,20,0.003637219765001345,0
0.125,0.625,20,0.002464768920527093,0
0.1875,0.625,20,0.0005261059577862396,0
0.25,0.625,20,-0.0008796217414740445,0
0.3125,0.625,20,-0.001593535097202367,0
0.375,0.625,20,-0.001831874539679881,0
0.4375,0.625,20,-0.001854664582559344,0
0.5,0.625,20,-0.001841541406544738,0
0.5625,0.625,20,-0.001854664582559385,0
0.625,0.625,20,-0.001831874539679867,0
0.6875,0.625,20,-0.001593535097202459,0
0.75,0.625,20,-0.0008796217414740518,0
0.8125,0.625,20,0.0005261059577863396,0
0.875,0.625,20,0.002464768920527145,0
0.9375,0.625,20,0.003637219765001353,0
1,0.625,20,4.83082880259037e-10,0
0,0.6875,20,4.428259735707839e-10,0
0.0625,0.6875,20,0.003775413004930226,0
0.125,0.6875,20,0.002692515809637644,0
0.1875,0.6875,20,0.0007998238379951514,0
0.25,0.6875,20,-0.0005975308279725281,0
0.3125,0.6875,20,-0.001328411575674521,0
0.375,0.6875,20,-0.001593535097202385,0
0.4375,0.6875,20,-0.001638770742809958,0
0.5,0.6875,20,-0.001634234359814043,0
0.5625,0.6875,20,-0.001638770742809955,0
0.625,0.6875,20,-0.001593535097202437,0
0.6875,0.6875,20,-0.001328411575674544,0
0.75,0.6875,20,-0.0005975308279724467,0
0.8125,0.6875,20,0.0007998238379952058,0
0.875,0.6875,20,0.002692515809637773,0
0.9375,0.6875,20,0.003775413004930297,0
1,0.6875,20,4.428259735707839e-10,0
0,0.75,20,3.864663042072296e-10,0
0.0625,0.75,20,0.00406955857044749,0
0.125,0.75,20,0.003205288304144133,0
0.1875,0.75,20,0.001452959535203559,0
0.25,0.75,20,0.0001219114002781685,0
0.3125,0.75,20,-0.0005975308279723643,0
0.375,0.75,20,-0.0008796217414740474,0
0.4375,0.75,20,-0.0009459146378486876,0
0.5,0.75,20,-0.0009502734174308598,0
0.5625,0.75,20,-0.0009459146378486833,0
0.625,0.75,20,-0.0008796217414740659,0
0.6875,0.75,20,-0.0005975308279724834,0
0.75,0.75,20,0.0001219114002780749,0
0.8125,0.75,20,0.001452959535203585,0
0.875,0.75,20,0.003205288304144174,0
0.9375,0.75,20,0.004069558570447504,0
1,0.75,20,3.864663042072296e-10,0
0,0.8125,20,3.140038721683741e-10,0
0.0625,0.8125,20,0.004552432629485889,0
0.125,0.8125,20,0.004085958509630658,0
0.1875,0.8125,20,0.002619720240606934,0
0.25,0.8125,20,0.001452959535203468,0
0.3125,0.8125,20,0.0007998238379951794,0
0.375,0.8125,20,0.0005261059577864048,0
0.4375,0.8125,20,0.0004480010742070511,0
0.5,0.8125,20,0.000436813246825979,0
0.5625,0.8125,20,0.000448001074207093,0
0.625,0.8125,20,0.0005261059577864489,0
0.6875,0.8125,20,0.0007998238379951024,0
0.75,0.8125,20,0.001452959535203418,0
0.8125,0.8125,20,0.002619720240606891,0
0.875,0.8125,20,0.004085958509630679,0
0.9375,0.8125,20,0.004552432629485893,0
1,0.8125,20,3.140038721683741e-10,0
0,0.875,20,2.254386774542173e-10,0
0.0625,0.875,20,0.005047243556586042,0
0.125,0.875,20,0.005108469309517156,0
0.1875,0.875,20,0.004085958509630658,0
0.25,0.875,20,0.003205288304144092,0
0.3125,0.875,20,0.002692515809637786,0
0.375,0.875,20,0.002464768920527145,0
0.4375,0.875,20,0.002390651414674718,0
0.5,0.875,20,0.002376745489546796,0
0.5625,0.875,20,0.00239065141467474,0
0.625,0.875,20,0.002464768920527248,0
0.6875,0.875,20,0.002692515809637803,0
0.75,0.875,20,0.003205288304144103,0
0.8125,0.875,20,0.004085958509630673,0
0.875,0.875,20,0.005108469309517158,0
0.9375,0.875,20,0.005047243556586051,0
1,0.875,20,2.254386774542173e-10,0
0,0.9375,20,1.207707200647593e-10,0
0.0625,0.9375,20,0.004634304539536413,0
0.125,0.9375,20,0.005047243556586034,0
0.1875,0.9375,20,0.00455243262948582,0
0.25,0.9375,20,0.004069558570447422,0
0.3125,0.9375,20,0.003775413004930145,0
0.375,0.9375,20,0.003637219765001255,0
0.4375,0.9375,20,0.003587256846964391,0
0.5,0.9375,20,0.003576311518165515,0
0.5625,0.9375,20,0.003587256846964345,0
0.625,0.9375,20,0.003637219765001271,0
0.6875,0.9375,20,0.003775413004930168,0
0.75,0.9375,20,0.004069558570447425,0
0.8125,0.9375,20,0.004552432629485808,0
0.875,0.9375,20,0.005047243556586049,0
0.9375,0.9375,20,0.004634304539536414,0
1,0.9375,20,1.207707200647593e-10,0
0,1,20,0,0
0.0625,1,20,1.207707200647593e-10,0
0.125,1,20,2.254386774542173e-10,0
0.1875,1,20,3.140038721683741e-10,0
0.25,1,20,3.864663042072296e-10,0
0.3125,1,20,4.428259735707839e-10,0
0.375,1,20,4.83082880259037e-10,0
0.4375,1,20,5.072370242719888e-10,0
0.5,1,20,5.152884056096395e-10,0
0.5625,1,20,5.072370242719888e-10,0
0.625,1,20,4.83082880259037e-10,0
0.6875,1,20,4.428259735707839e-10,0
0.75,1,20,3.864663042072296e-10,0
0.8125,1,20,3.140038721683741e-10,0
0.875,1,20,2.254386774542173e-10,0
0.9375,1,20,1.207707200647593e-10,0
1,1,20,0,0
0,0,22.5,0,0
0.0625,0,22.5,9.91346439032303e-12,0
0.125,0,22.5,1.850513352860299e-11,0
0.1875,0,22.5,2.577500741483988e-11,0
0.25,0,22.5,3.17230860490337e-11,0
0.3125,0,22.5,3.634936943118444e-11,0
0.375,0,22.5,3.965385756129212e-11,0
0.4375,0,22.5,4.163655043935673e-11,0
0.5,0,22.5,4.229744806537826e-11,0
0.5625,0,22.5,4.163655043935673e-11,0
0.625,0,22.5,3.965385756129212e-11,0
0.6875,0,22.5,3.634936943118444e-11,0
0.75,0,22.5,3.17230860490337e-11,0
0.8125,0,22.5,2.577500741483988e-11,0
0.875,0,22.5,1.850513352860299e-11,0
0.9375,0,22.5,9.91346439032303e-12,0
1,0,22.5,0,0
0,0.0625,22.5,9.91346439032303e-12,0
0.0625,0.0625,22.5,0.004243447807873637,0
0.125,0.0625,22.5,0.004487252359313697,0
0.1875,0.0625,22.5,0.003974508220123704,0
0.25,0.0625,22.5,0.003538808166792185,0
0.3125,0.0625,22.5,0.003303956922154616,0
0.375,0.0625,22.5,0.003213317251855266,0
0.4375,0.0625,22.5,0.00319203830884031,0
0.5,0.0625,22.5,0.003190493506865665,0
0.5625,0.0625,22.5,0.003192038308840329,0
0.625,0.0625,22.5,0.003213317251855379,0
0.6875,0.0625,22.5,0.00330395692215459,0
0.75,0.0625,22.5,0.003538808166792183,0
0.8125,0.0625,22.5,0.003974508220123707,0
0.875,0.0625,22.5,0.004487252359313717,0
0.9375,0.0625,22.5,0.004243447807873644,0
1,0.0625,22.5,9.91346439032303e-12,0
0,0.125,22.5,1.850513352860299e-11,0
0.0625,0.125,22.5,0.004487252359313703,0
0.125,0.125,22.5,0.004313276677667277,0
0.1875,0.125,22.5,0.003290503551493461,0
0.25,0.125,22.5,0.002511259856065852,0
0.3125,0.125,22.5,0.002114575406722123,0
0.375,0.125,22.5,0.001977723099823524,0
0.4375,0.125,22.5,0.001957899391550059,0
0.5,0.125,22.5,0.00196171450810242,0
0.5625,0.125,22.5,0.001957899391550061,0
0.625,0.125,22.5,0.001977723099823484,0
0.6875,0.125,22.5,0.002114575406721947,0
0.75,0.125,22.5,0.002511259856065812,0
0.8125,0.125,22.5,0.003290503551493452,0
0.875,0.125,22.5,0.004313276677667305,0
0.9375,0.125,22.5,0.004487252359313711,0
1,0.125,22.5,1.850513352860299e-11,0
0,0.1875,22.5,2.577500741483988e-11,0
0.0625,0.1875,22.5,0.003974508220123664,0
0.125,0.1875,22.5,0.003290503551493484,0
0.1875,0.1875,22.5,0.001872495268293901,0
0.25,0.1875,22.5,0.0008655134065633983,0
0.3125,0.1875,22.5,0.0003798273883168674,0
0.375,0.1875,22.5,0.0002337239872141348,0
0.4375,0.1875,22.5,0.0002309444201225757,0
0.5,0.1875,22.5,0.0002442159457225006,0
0.5625,0.1875,22.5,0.0002309444201226045,0
0.625,0.1875,22.5,0.000233723987214073,0
0.6875,0.1875,22.5,0.0003798273883167622,0
0.75,0.1875,22.5,0.0008655134065633518,0
0.8125,0.1875,22.5,0.001872495268293875,0
0.875,0.1875,22.5,0.00329050355149347,0
0.9375,0.1875,22.5,0.003974508220123654,0
1,0.1875,22.5,2.577500741483988e-11,0
0,0.25,22.5,3.17230860490337e-11,0
0.0625,0.25,22.5,0.00353880816679216,0
0.125,0.25,22.5,0.002511259856065789,0
0.1875,0.25,22.5,0.0008655134065632535,0
0.25,0.25,22.5,-0.0002520603513438937,0
0.3125,0.25,22.5,-0.0007618318029736515,0
0.375,0.25,22.5,-0.0008878230544845442,0
0.4375,0.25,22.5,-0.0008630103577906756,0
0.5,0.25,22.5,-0.0008379369918894281,0
0.5625,0.25,22.5,-0.0008630103577907274,0
0.625,0.25,22.5,-0.0008878230544845303,0
0.6875,0.25,22.5,-0.000761831802973775,0
0.75,0.25,22.5,-0.0002520603513438659,0
0.8125,0.25,22.5,0.0008655134065632288,0
0.875,0.25,22.5,0.002511259856065754,0
0.9375,0.25,22.5,0.003538808166792127,0
1,0.25,22.5,3.17230860490337e-11,0
0,0.3125,22.5,3.634936943118444e-11,0
0.0625,0.3125,22.5,0.003303956922154733,0
0.125,0.3125,22.5,0.002114575406722194,0
0.1875,0.3125,22.5,0.0003798273883167644,0
0.25,0.3125,22.5,-0.0007618318029737011,0
0.3125,0.3125,22.5,-0.001252106981840449,0
0.375,0.3125,22.5,-0.001341229081558789,0
0.4375,0.3125,22.5,-0.001284694270308827,0
0.5,0.3125,22.5,-0.001247426876536647,0
0.5625,0.3125,22.5,-0.00128469427030888,0
0.625,0.3125,22.5,-0.001341229081558762,0
0.6875,0.3125,22.5,-0.001252106981840428,0
0.75,0.3125,22.5,-0.0007618318029736185,0
0.8125,0.3125,22.5,0.0003798273883168221,0
0.875,0.3125,22.5,0.002114575406722155,0
0.9375,0.3125,22.5,0.003303956922154654,0
1,0.3125,22.5,3.634936943118444e-11,0
0,0.375,22.5,3.965385756129212e-11,0
0.0625,0.375,22.5,0.003213317251855434,0
0.125,0.375,22.5,0.001977723099823618,0
0.1875,0.375,22.5,0.0002337239872141219,0
0.25,0.375,22.5,-0.0008878230544846539,0
0.3125,0.375,22.5,-0.00134122908155891,0
0.375,0.375,22.5,-0.001391270171267652,0
0.4375,0.375,22.5,-0.001305919064307574,0
0.5,0.375,22.5,-0.001258135475766237,0
0.5625,0.375,22.5,-0.001305919064307552,0
0.625,0.375,22.5,-0.00139127017126753,0
0.6875,0.375,22.5,-0.001341229081558794,0
0.75,0.375,22.5,-0.0008878230544845482,0
0.8125,0.375,22.5,0.0002337239872142612,0
0.875,0.375,22.5,0.001977723099823642,0
0.9375,0.375,22.5,0.00321331725185544,0
1,0.375,22.5,3.965385756129212e-11,0
0,0.4375,22.5,4.163655043935673e-11,0
0.0625,0.4375,22.5,0.00319203830884039,0
0.125,0.4375,22.5,0.001957899391550121,0
0.1875,0.4375,22.5,0.0002309444201225807,0
0.25,0.4375,22.5,-0.0008630103577907419,0
0.3125,0.4375,22.5,-0.001284694270308872,0
0.375,0.4375,22.5,-0.001305919064307586,0
0.4375,0.4375,22.5,-0.001200673711625669,0
0.5,0.4375,22.5,-0.001145815039083769,0
0.5625,0.4375,22.5,-0.001200673711625688,0
0.625,0.4375,22.5,-0.001305919064307509,0
0.6875,0.4375,22.5,-0.001284694270308898,0
0.75,0.4375,22.5,-0.0008630103577907677,0
0.8125,0.4375,22.5,0.00023094442012258,0
0.875,0.4375,22.5,0.001957899391550094,0
0.9375,0.4375,22.5,0.003192038308840382,0
1,0.4375,22.5,4.163655043935673e-11,0
0,0.5,22.5,4.229744806537826e-11,0
0.0625,0.5,22.5,0.003190493506865702,0
0.125,0.5,22.5,0.001961714508102492,0
0.1875,0.5,22.5,0.000244215945722495,0
0.25,0.5,22.5,-0.0008379369918894186,0
0.3125,0.5,22.5,-0.001247426876536612,0
0.375,0.5,22.5,-0.001258135475766194,0
0.4375,0.5,22.5,-0.001145815039083684,0
0.5,0.5,22.5,-0.001088467371069086,0
0.5625,0.5,22.5,-0.001145815039083743,0
0.625,0.5,22.5,-0.001258135475766192,0
0.6875,0.5,22.5,-0.001247426876536603,0
0.75,0.5,22.5,-0.000837936991889466,0
0.8125,0.5,22.5,0.0002442159457224709,0
0.875,0.5,22.5,0.001961714508102476,0
0.9375,0.5,22.5,0.003190493506865688,0
1,0.5,22.5,4.229744806537826e-11,0
0,0.5625,22.5,4.163655043935673e-11,0
0.0625,0.5625,22.5,0.003192038308840373,0
0.125,0.5625,22.5,0.001957899391550093,0
0.1875,0.5625,22.5,0.0002309444201225812,0
0.25,0.5625,22.5,-0.0008630103577907168,0
0.3125,0.5625,22.5,-0.001284694270308825,0
0.375,0.5625,22.5,-0.001305919064307514,0
0.4375,0.5625,22.5,-0.001200673711625685,0
0.5,0.5625,22.5,-0.001145815039083833,0
0.5625,0.5625,22.5,-0.00120067371162574,0
0.625,0.5625,22.5,-0.00130591906430747,0
0.6875,0.5625,22.5,-0.001284694270308827,0
0.75,0.5625,22.5,-0.0008630103577907022,0
0.8125,0.5625,22.5,0.0002309444201225394,0
0.875,0.5625,22.5,0.001957899391550062,0
0.9375,0.5625,22.5,0.00319203830884036,0
1,0.5625,22.5,4.163655043935673e-11,0
0,0.625,22.5,3.965385756129212e-11,0
0.0625,0.625,22.5,0.003213317251855474,0
0.125,0.625,22.5,0.001977723099823607,0
0.1875,0.625,22.5,0.0002337239872140436,0
0.25,0.625,22.5,-0.0008878230544845505,0
0.3125,0.625,22.5,-0.001341229081558699,0
0.375,0.625,22.5,-0.001391270171267552,0
0.4375,0.625,22.5,-0.001305919064307551,0
0.5,0.625,22.5,-0.001258135475766289,0
0.5625,0.625,22.5,-0.001305919064307589,0
0.625,0.625,22.5,-0.001391270171267536,0
0.6875,0.625,22.5,-0.001341229081558785,0
0.75,0.625,22.5,-0.0008878230544845563,0
0.8125,0.625,22.5,0.0002337239872141413,0
0.875,0.625,22.5,0.001977723099823657,0
0.9375,0.625,22.5,0.003213317251855482,0
1,0.625,22.5,3.965385756129212e-11,0
0,0.6875,22.5,3.634936943118444e-11,0
0.0625,0.6875,22.5,0.003303956922154691,0
0.125,0.6875,22.5,0.00211457540672199,0
0.1875,0.6875,22.5,0.0003798273883167675,0
0.25,0.6875,22.5,-0.0007618318029738296,0
0.3125,0.6875,22.5,-0.001252106981840445,0
0.375,0.6875,22.5,-0.001341229081558715,0
0.4375,0.6875,22.5,-0.001284694270308861,0
0.5,0.6875,22.5,-0.00124742687653669,0
0.5625,0.6875,22.5,-0.001284694270308855,0
0.625,0.6875,22.5,-0.001341229081558763,0
0.6875,0.6875,22.5,-0.001252106981840461,0
0.75,0.6875,22.5,-0.0007618318029737474,0
0.8125,0.6875,22.5,0.0003798273883168198,0
0.875,0.6875,22.5,0.002114575406722116,0
0.9375,0.6875,22.5,0.003303956922154759,0
1,0.6875,22.5,3.634936943118444e-11,0
0,0.75,22.5,3.17230860490337e-11,0
0.0625,0.75,22.5,0.003538808166792195,0
0.125,0.75,22.5,0.002511259856065796,0
0.1875,0.75,22.5,0.0008655134065633484,0
0.25,0.75,22.5,-0.0002520603513438808,0
0.3125,0.75,22.5,-0.0007618318029736729,0
0.375,0.75,22.5,-0.0008878230544845562,0
0.4375,0.75,22.5,-0.000863010357790747,0
0.5,0.75,22.5,-0.0008379369918894079,0
0.5625,0.75,22.5,-0.0008630103577907407,0
0.625,0.75,22.5,-0.0008878230544845688,0
0.6875,0.75,22.5,-0.0007618318029737817,0
0.75,0.75,22.5,-0.0002520603513439675,0
0.8125,0.75,22.5,0.0008655134065633754,0
0.875,0.75,22.5,0.002511259856065835,0
0.9375,0.75,22.5,0.003538808166792208,0
1,0.75,22.5,3.17230860490337e-11,0
0,0.8125,22.5,2.577500741483988e-11,0
0.0625,0.8125,22.5,0.003974508220123726,0
0.125,0.8125,22.5,0.003290503551493462,0
0.1875,0.8125,22.5,0.001872495268293908,0
0.25,0.8125,22.5,0.0008655134065632574,0
0.3125,0.8125,22.5,0.0003798273883167901,0
0.375,0.8125,22.5,0.0002337239872142019,0
